carat,color,clarity,depth,table,price,x,y,z
1.17,I,SI1,60,64,4586,6.91,6.83,4.12
1,F,SI1,64.1,60,4586,6.25,6.19,3.99
1,F,SI1,63.8,58,4586,6.28,6.22,3.99
1.01,D,SI2,63.9,57,4588,6.29,6.36,4.04
1.01,G,SI1,63.6,57,4588,6.33,6.37,4.04
1.01,G,SI1,63.5,60,4588,6.3,6.33,4.01
1.01,G,SI1,63.4,58,4588,6.28,6.33,4
1.01,G,SI1,63.9,57,4588,6.3,6.37,4.05
1,H,SI2,57.9,62,4592,6.53,6.49,3.77
1,H,VVS2,59.5,64,4592,6.44,6.41,3.82
1.02,F,SI1,63.5,57,4594,6.35,6.4,4.05
1,H,SI1,63.8,53,4596,6.39,6.27,4.04
1.38,J,SI2,63.7,58,4598,7.06,7.01,4.48
0.9,D,VS2,63.5,61,4601,6.09,6.16,3.89
1.07,J,VS2,61.7,57.7,4602,6.55,6.58,4.05
1.02,H,SI1,63.5,58,4604,6.36,6.39,4.05
1.01,D,SI2,64.5,58,4606,6.18,6.26,4.01
1.11,H,SI1,64.2,58,4606,6.53,6.47,4.17
1.05,H,SI1,63.1,60,4608,6.42,6.49,4.07
1,F,SI1,58.1,64,4608,6.56,6.6,3.82
1.01,E,SI1,64.7,57,4608,6.22,6.29,4.05
1.01,H,SI1,63.7,56,4610,6.34,6.33,4.08
0.93,E,SI1,63.1,57,4611,6.17,6.19,3.9
0.91,E,SI1,63.6,57,4611,6.13,6.1,3.89
1.22,J,SI1,63.8,57,4612,6.77,6.72,4.3
1.01,H,SI1,59.4,60,4616,6.49,6.54,3.87
0.9,F,VS2,64.3,57,4617,6.07,6.09,3.91
1.01,F,SI1,62.4,59,4619,6.3,6.42,3.97
1.01,E,SI1,63.2,59,4619,6.25,6.28,3.96
1.5,I,I1,62.6,63,4620,7.19,7.25,4.52
1,D,SI2,63.3,56,4620,6.35,6.38,4.03
1,E,SI2,63.5,56,4620,6.31,6.38,4.03
1,I,VS1,59.6,61,4624,6.48,6.53,3.88
1.01,F,SI1,57.4,57,4632,6.52,6.48,3.73
1.02,D,SI2,63.4,59,4633,6.37,6.41,4.05
1,J,VVS1,63.5,59,4633,6.29,6.34,4.01
1.2,J,VS2,64.3,56,4637,6.65,6.57,4.25
1,H,VS2,63.6,61,4637,6.21,6.25,3.96
1.17,D,SI2,57.8,62,4639,6.97,6.91,4.01
1.01,G,SI1,62.8,58,4641,6.36,6.29,3.97
1.01,H,SI1,60.3,64,4642,6.53,6.5,3.93
1,E,SI1,63.9,55,4646,6.28,6.34,4.03
0.32,D,SI1,63.3,57,589,4.36,4.39,2.77
0.4,J,VS1,63.5,56,589,4.69,4.7,2.98
0.34,F,VS2,64.3,53,589,4.44,4.48,2.87
0.9,F,VS2,60,58,4655,6.21,6.26,3.74
1.08,E,SI2,63.7,57,4656,6.49,6.54,4.15
1.2,J,SI2,63.3,54.4,4659,6.72,6.78,4.27
1.01,E,SI2,63.7,58,4666,6.32,6.36,4.04
0.9,G,VVS2,62.6,58,4668,6.1,6.13,3.83
1.21,F,SI2,63.7,64,4669,6.73,6.63,4.25
1.03,D,SI2,59.3,58,4671,6.57,6.61,3.91
1.01,G,SI1,60.7,59,4672,6.35,6.4,3.87
1.01,G,SI1,63.9,57,4672,6.37,6.3,4.05
1.01,G,SI1,63.6,57,4672,6.37,6.33,4.04
1.01,D,SI2,63.9,57,4672,6.36,6.29,4.04
1.1,F,SI2,60.5,61,4674,6.61,6.67,4.02
1.18,G,SI1,64.2,62,4678,6.6,6.51,4.25
1.02,F,SI1,63.7,61,4678,6.27,6.23,3.98
1.03,G,SI1,63.2,58,4679,6.38,6.43,4.05
1,F,SI1,60.1,65,4679,6.4,6.44,3.86
1.28,G,SI2,63.6,57,4679,6.78,6.73,4.29
0.9,D,VS2,65.8,58,4682,5.99,6.01,3.95
1.09,D,SI2,63.8,60,4682,6.57,6.49,4.16
0.9,H,VS2,58.2,59,4685,6.36,6.33,3.69
1.01,E,SI2,58.7,63,4685,6.52,6.6,3.85
1.01,E,SI1,63.3,57,4692,6.33,6.37,4.02
0.96,D,SI1,61,61,4693,6.29,6.33,3.85
1.09,F,SI2,60.3,61,4698,6.64,6.69,4.02
1.09,H,SI1,62.4,64,4700,6.61,6.51,4.09
1.14,I,SI1,63.5,56,4702,6.58,6.62,4.19
1,H,SI1,63.7,60,4702,6.3,6.33,4.02
1.2,H,SI2,64.1,57,4704,6.68,6.65,4.27
1.03,H,SI1,59.3,56,4705,6.57,6.66,3.92
0.3,D,SI2,60.8,65,414,4.26,4.29,2.6
0.29,F,VS1,62.1,56,415,4.24,4.26,2.64
0.33,H,SI2,63.5,57,416,4.36,4.39,2.78
0.3,G,SI1,63.2,55,417,4.26,4.29,2.7
0.34,F,SI2,63.9,56,417,4.4,4.43,2.82
0.35,F,SI2,63.8,56,591,4.48,4.45,2.85
0.32,H,SI1,63.7,55,591,4.33,4.3,2.75
0.4,J,VS2,64,57,591,4.67,4.7,3
1.07,D,SI2,61,62,4710,6.6,6.68,4.05
1,F,SI1,63.3,61,4712,6.29,6.31,3.99
1.02,E,SI2,63.4,57,4712,6.41,6.43,4.07
1.02,E,SI2,63.2,56,4712,6.37,6.41,4.04
0.9,F,SI1,63.6,55,4712,6.15,6.12,3.9
0.9,D,VS2,57.7,61,4717,6.34,6.32,3.65
1.01,D,SI2,63.6,57,4719,6.35,6.39,4.05
1,H,VS2,63.6,61,4722,6.25,6.21,3.96
1.25,I,SI2,63.9,56,4725,6.81,6.77,4.34
1,D,SI2,61.1,61,4727,6.37,6.43,3.91
1.23,J,VS2,63.6,60,4727,6.77,6.73,4.29
1.05,F,SI1,57.9,62,4729,6.68,6.73,3.88
1.5,G,I1,64,61,4731,7.15,7.04,0
1,H,VS1,62.1,64,4732,6.4,6.18,3.91
1,G,SI1,63.9,60,4737,6.22,6.27,3.99
0.9,D,VS2,62.6,62,4739,6.11,6.15,3.84
1.08,E,SI2,63.7,57,4742,6.54,6.49,4.15
1.01,E,SI1,62.6,61,4743,6.38,6.43,4.01
0.91,G,VS1,64.1,60,4744,6.11,6.06,3.9
1.01,H,SI1,63.4,59,4749,6.28,6.34,4
1.01,H,SI1,63.1,59,4749,6.32,6.36,4
1.01,H,SI1,63.7,60,4749,6.3,6.35,4.03
1.01,E,SI2,63.7,58,4751,6.36,6.32,4.04
1.2,I,SI1,63.1,58,4752,6.66,6.72,4.22
1,G,SI1,57.2,59,4758,6.66,6.62,3.8
1.01,F,SI1,63.5,59,4759,6.3,6.39,4.03
1,I,VS2,61.7,60.2,4761,6.29,6.35,3.9
0.9,H,VVS1,63.8,59,4763,6.13,6.09,3.9
1.12,I,VS2,63.8,55,4766,6.57,6.63,4.21
1.01,E,SI1,64.3,59,4766,6.31,6.34,4.07
1.09,F,SI2,63.2,58,4766,6.49,6.54,4.12
0.9,E,VS2,63.7,54,4770,6.13,6.15,3.91
0.9,F,VS1,62.8,57,4770,6.04,6.1,3.81
0.9,F,VS2,62.8,58,4778,6.04,6.09,3.81
0.32,F,SI1,63.8,59,593,4.33,4.29,2.75
0.31,D,SI2,63.7,58,593,4.3,4.27,2.73
0.31,G,SI1,63.6,57,593,4.33,4.29,2.74
1.01,G,SI1,63.3,59,4781,6.24,6.31,3.97
1.22,H,SI2,61.5,64,4782,6.93,6.87,4.25
1.09,H,SI1,63.2,57,4784,6.54,6.57,4.14
1,D,SI1,65.1,54,4786,6.23,6.27,4.07
1,H,SI1,57.5,62,4788,6.51,6.47,3.73
1,H,SI1,63.7,60,4788,6.33,6.3,4.02
0.94,D,SI1,63.6,56,4790,6.25,6.2,3.96
1.02,H,SI1,63.4,57,4796,6.36,6.42,4.05
1.01,D,SI2,63.6,57,4805,6.39,6.35,4.05
1,G,VS1,63.7,60,4805,6.38,6.31,4.04
1.01,D,SI2,63.6,56,4805,6.38,6.33,4.04
1.01,E,SI2,58.5,61,4807,6.51,6.61,3.84
1.01,F,SI1,61.6,63,4816,6.42,6.47,3.97
1.11,I,VS1,59.2,64,4817,6.8,6.77,4.02
1.03,I,VS2,60,62,4819,6.51,6.55,3.92
1.01,D,SI1,64.1,60,4821,6.27,6.3,4.03
0.91,F,VS1,63.5,56,4823,6.14,6.18,3.91
0.91,E,VS2,56.3,64,4823,6.37,6.42,3.6
1.21,J,SI2,61.1,60.8,4824,6.83,6.89,4.18
1,G,SI1,63.9,60,4824,6.27,6.22,3.99
1.17,H,SI2,63.8,58,4826,6.57,6.73,4.24
1.04,F,SI1,63.1,57,4828,6.36,6.41,4.03
1.2,G,SI1,63.5,60,4828,6.68,6.74,4.26
1.07,H,SI1,58.1,60,4832,6.72,6.78,3.92
1.01,H,SI1,63.7,60,4836,6.35,6.3,4.03
1,G,VS2,56.7,62,4838,6.64,6.59,3.75
1.01,H,VS2,64.2,55,4839,6.38,6.34,4.08
1.03,H,SI1,63.3,57,4843,6.39,6.41,4.05
1,F,SI1,63.8,57,4844,6.21,6.29,3.99
1,F,SI1,64.9,57,4844,6.25,6.32,4.08
1.05,H,SI1,59.2,60,4845,6.59,6.62,3.91
1.2,G,SI2,63.1,57,4847,6.73,6.77,4.26
0.9,H,VVS1,63.8,59,4847,6.09,6.13,3.9
0.31,D,SI2,63.7,55,593,4.35,4.32,2.76
0.31,D,SI2,63.6,54,593,4.34,4.31,2.75
0.31,D,SI2,63.9,57,593,4.33,4.28,2.75
1,F,SI1,63.6,58,4851,6.27,6.31,4
1,F,SI1,63.4,61,4851,6.29,6.35,4.01
1.01,E,SI1,64.3,59,4853,6.34,6.31,4.07
1.12,I,VS2,63.8,55,4853,6.63,6.57,4.21
1.01,E,SI1,60.9,64,4853,6.29,6.22,3.81
1,G,SI1,61.9,61,4859,6.36,6.4,3.95
1.07,G,SI1,63.1,59,4861,6.45,6.49,4.08
1.24,G,SI2,63.7,60,4861,6.77,6.7,4.3
1,H,VS2,63.7,59,4861,6.3,6.26,4
1.31,G,SI2,63.8,56,4864,7.03,6.89,4.44
1.01,H,SI2,63,61,4865,6.32,6.29,3.97
1.23,J,SI1,63.1,57.6,4870,6.74,6.8,4.27
1.11,D,SI2,60.1,63,4877,6.68,6.7,4.02
1.28,J,SI1,63.4,59,4878,6.84,6.89,4.35
1.05,E,SI1,64.2,61,4878,6.33,6.41,4.09
1,G,SI1,64.4,54,4882,6.29,6.32,4.06
1.06,I,VS1,58.8,62,4887,6.65,6.72,3.93
0.9,F,VS1,62.8,60,4898,6.11,6.15,3.85
1.01,F,SI1,63.3,59,4899,6.38,6.42,4.05
1.01,F,SI1,63.6,58,4899,6.31,6.37,4.03
1.01,F,SI1,63.7,57,4899,6.35,6.4,4.06
1.01,F,SI1,63.8,59,4899,6.29,6.32,4.02
1.01,F,SI1,63.5,59,4899,6.29,6.38,4.02
0.97,F,SI1,60.1,65,4900,6.46,6.36,3.85
1.01,D,SI1,64.1,60,4909,6.3,6.27,4.03
1.01,H,VS2,59.6,64,4909,6.53,6.45,3.87
1.01,E,SI1,63.4,59,4912,6.34,6.38,4.03
1.01,E,SI1,63.1,60,4912,6.34,6.37,4.01
1.17,H,SI2,63.8,58,4914,6.73,6.57,4.24
0.9,G,VVS2,63.6,58,4914,6.11,6.1,3.88
1.17,I,SI1,63.6,61,4914,6.66,6.64,4.23
1,E,SI1,60.4,61,4916,6.37,6.44,3.87
1,E,SI1,59.3,61,4916,6.42,6.53,3.84
1.09,H,SI1,63.6,56,4920,6.53,6.56,4.16
0.37,I,VS2,64,56,595,4.58,4.45,2.89
0.28,F,VVS2,61.2,62,596,4.16,4.21,2.56
0.35,F,VS2,57.9,60,596,4.65,4.68,2.7
0.34,E,SI1,63.9,56,596,4.44,4.48,2.85
1,D,SI1,63.8,53,4928,6.35,6.4,4.07
1.01,E,SI1,56.9,61,4928,6.65,6.6,3.77
1.19,J,VS1,63.6,54,4931,6.78,6.74,4.3
1,E,SI1,62.4,59,4936,6.35,6.4,3.98
1.02,F,SI1,64.3,58,4936,6.28,6.32,4.05
1.05,H,SI1,63.2,56,4937,6.47,6.51,4.1
1,F,SI1,63.6,58,4939,6.31,6.27,4
1.02,F,SI1,63.3,58,4948,6.35,6.39,4.03
1.02,D,SI1,56.9,62,4948,6.64,6.69,3.79
1.26,I,SI2,63.7,58,4953,6.84,6.79,4.34
1.01,H,VS2,63.5,61,4959,6.24,6.32,3.99
1,F,SI1,57.9,62,4961,6.55,6.58,3.8
1.11,I,VS2,63.6,58,4963,6.52,6.57,4.16
1.02,G,SI1,63.6,58,4964,6.34,6.39,4.05
1.55,G,I1,63.6,58,4965,7.34,7.29,4.65
1.1,I,VS1,63.7,60,4967,6.61,6.45,4.16
1.05,E,SI1,64.2,61,4967,6.41,6.33,4.09
1.01,D,SI1,62.9,57,4977,6.34,6.37,4
1.01,E,SI1,63.3,58,4986,6.37,6.39,4.04
1.5,E,I1,62.4,64,4989,7.22,7.26,4.52
1,E,SI1,62.6,61,4989,6.29,6.32,3.95
1.01,F,SI1,63.6,58,4989,6.37,6.31,4.03
1.01,F,SI1,63.7,57,4989,6.4,6.35,4.06
1.01,F,SI1,63.8,59,4989,6.32,6.29,4.02
1.01,F,SI1,60.5,64,4989,6.48,6.45,3.91
1.01,F,SI1,58.8,64,4989,6.58,6.51,3.85
1.01,F,SI1,57.8,58,4989,6.65,6.6,3.83
1.23,J,SI2,63.2,57.5,4992,6.74,6.82,4.29
1.1,G,SI1,63.4,57,4997,6.52,6.55,4.14
1.13,F,SI2,56.5,62,4998,6.93,6.88,3.9
0.34,E,SI1,63.2,55,596,4.46,4.49,2.83
0.4,G,SI2,63.1,59,596,4.65,4.7,2.95
0.9,G,VVS2,63.6,58,5001,6.1,6.11,3.88
1,G,VS2,64.1,58,5002,6.22,6.32,4.02
1,G,VS2,63.6,58,5002,6.26,6.35,4.01
1,D,SI1,60.4,64,5005,6.3,6.39,3.83
1,D,SI1,61.9,65,5005,6.31,6.36,3.92
1.15,H,SI1,60.2,61,5005,6.74,6.84,4.09
1.09,H,SI1,63.6,56,5010,6.56,6.53,4.16
1,D,SI1,64.8,58,5013,6.23,6.27,4.05
1.11,D,SI2,58,62,5015,6.77,6.81,3.94
1.28,H,SI2,63.6,56,5018,6.92,6.78,4.37
1,I,VS1,63.7,56,5018,6.34,6.32,4.03
1.01,G,SI1,63.7,60,5021,6.28,6.32,4.01
1.01,G,SI1,63.2,59,5021,6.32,6.36,4.01
1.21,I,VS2,64.1,61,5028,6.7,6.66,4.28
1.21,J,VVS2,63.7,56,5028,6.71,6.67,4.26
0.86,D,VVS1,64.3,53,5029,6.02,6.12,3.89
1.2,I,SI1,65,59,5040,6.51,6.57,4.25
1.04,F,SI1,63.4,59,5045,6.4,6.44,4.07
1.2,G,SI2,63.6,54,5049,6.71,6.75,4.28
1.01,D,VS1,56.8,61,5050,6.5,6.45,3.68
1.01,G,VS2,60.2,65,5050,6.55,6.48,3.92
1.01,G,SI1,58.4,61,5051,6.51,6.61,3.83
1,E,SI1,57.5,62,5051,6.5,6.58,3.76
1.2,J,VS2,63.7,56,5053,6.67,6.62,4.23
1.11,I,VS2,63.6,58,5054,6.57,6.52,4.16
1.01,D,SI1,63.9,62,5055,6.25,6.31,4.01
1.01,D,SI1,63.9,61,5055,6.28,6.31,4.02
1.01,D,SI1,63.9,60,5055,6.29,6.32,4.03
1.02,G,SI1,63.6,58,5055,6.39,6.34,4.05
1.14,I,VS1,63.3,56,5056,6.6,6.68,4.2
1.01,I,VS1,59,63.5,5056,6.5,6.57,3.86
1,E,SI1,64.2,58,5061,6.25,6.28,4.02
0.9,E,VS1,62.2,60,5068,6.12,6.16,3.82
0.4,I,SI1,63.2,55,596,4.68,4.72,2.97
0.34,H,VS1,63.1,57,596,4.4,4.44,2.79
0.34,G,VS2,63.1,57,596,4.43,4.47,2.81
1,G,VS2,62.7,58,5068,6.24,6.33,3.94
1.2,H,SI2,62.2,62,5082,6.69,6.75,4.18
1,E,SI1,63.7,60,5082,6.24,6.29,3.99
1.2,H,SI2,59.7,63,5085,6.84,6.87,4.09
1.03,D,SI1,60.1,62,5088,6.55,6.53,3.93
1,D,SI1,64.2,60,5093,6.22,6.28,4.01
1.12,H,SI1,59.8,61,5094,6.72,6.85,4.06
1.08,E,SI1,63.1,59,5096,6.49,6.53,4.11
1.21,J,VS2,61,64,5096,6.89,6.79,4.17
1,D,SI1,60.4,64,5096,6.39,6.3,3.83
1.5,J,SI2,63.7,58,5107,7.19,7.13,4.56
1.25,J,SI1,63.6,57,5110,6.86,6.81,4.35
1.01,G,SI1,63.7,60,5113,6.32,6.28,4.01
1.3,J,SI2,62.9,56,5124,6.9,6.94,4.35
1.1,H,SI1,63.6,58,5131,6.55,6.5,4.15
1.01,E,SI1,63.6,60,5132,6.32,6.38,4.04
1.01,E,SI1,63.7,58,5132,6.32,6.36,4.04
1.01,E,SI1,63.4,60,5132,6.3,6.34,4.01
1.2,G,SI2,63.6,54,5141,6.75,6.71,4.28
1.24,H,SI1,62,65,5146,6.88,6.84,4.25
1.01,D,SI1,63.9,60,5147,6.32,6.29,4.03
1.01,D,SI1,63.9,62,5147,6.31,6.25,4.01
1.01,D,SI1,63.9,61,5147,6.31,6.28,4.02
1,G,VS2,63.8,59,5148,6.26,6.34,4.02
0.4,I,SI1,63.9,57,596,4.66,4.7,2.99
0.4,G,SI2,63.2,56,596,4.7,4.73,2.98
0.4,I,SI1,63.2,54,596,4.67,4.69,2.96
0.4,G,SI2,63.4,59,596,4.64,4.66,2.95
0.34,E,SI1,63.3,56,596,4.41,4.44,2.8
0.34,I,VVS2,63.1,56,596,4.43,4.47,2.81
1.01,H,VS2,63.1,59,5166,6.3,6.34,3.99
1.09,F,SI2,60.8,61.4,5167,6.59,6.64,4.02
1.18,D,SI2,60.7,63,5168,6.77,6.81,4.12
1,E,SI1,63.7,60,5174,6.29,6.24,3.99
1,D,VS2,62.1,64,5174,6.38,6.35,3.95
1.3,J,VS2,63.6,59,5175,6.87,6.9,4.38
1.02,E,SI1,63.2,61,5183,6.31,6.37,4.01
1.25,I,SI2,63.3,55.8,5197,6.83,6.87,4.34
1.01,H,SI1,59.5,62,5197,6.49,6.55,3.88
1.02,D,SI1,57.2,54,5198,6.66,6.62,3.8
1.01,G,VS2,63.1,55,5199,6.36,6.38,4.02
0.9,E,VS1,62.7,58,5201,6.07,6.12,3.82
1.5,H,SI2,64,61,5208,7.18,7.14,4.58
1.5,H,SI2,64,61,5208,7.18,7.14,4.58
1,H,VS2,56.9,63,5208,6.6,6.57,3.75
1.26,J,VS2,63.2,57.3,5211,6.81,6.86,4.32
1.2,I,SI1,62.3,58,5211,6.66,6.72,4.17
1.2,I,SI1,63.9,56,5211,6.62,6.69,4.25
1,H,VS1,61.8,61,5219,6.4,6.31,3.93
1.02,D,SI1,61,63,5219,6.48,6.54,3.97
1.11,I,VVS2,60.1,64,5221,6.73,6.62,4.02
0.91,F,VVS2,62.6,61,5225,6.12,6.19,3.85
1.01,E,SI1,63.6,60,5226,6.38,6.32,4.04
1.01,E,SI1,63.7,58,5226,6.36,6.32,4.04
1.01,H,VS2,60.8,61,5229,6.43,6.5,3.93
0.26,E,VVS1,59.4,61,597,4.13,4.15,2.46
0.26,E,IF,59.6,61,597,4.13,4.16,2.47
1.01,E,SI1,64.2,59,5232,6.27,6.19,4
1.01,E,SI1,58.6,62,5233,6.58,6.6,3.86
1.01,E,SI1,57.9,57,5233,6.6,6.67,3.84
1.19,I,SI1,63.7,57.2,5236,6.69,6.73,4.28
1,G,VS2,63.8,58,5242,6.37,6.29,4.04
1.3,J,SI1,64,58,5242,6.91,6.84,4.4
1,G,VS2,58.6,65,5242,6.61,6.53,3.85
1.01,E,SI1,63.6,57,5251,6.27,6.3,4
1.33,J,VS2,57.4,62,5251,7.3,7.23,4.17
1.21,I,SI1,62.7,59,5252,6.63,6.71,4.18
1,H,VS2,60.9,61,5254,6.38,6.42,3.9
0.92,D,SI1,60.2,56,5259,6.28,6.32,3.79
1.3,J,VS2,63.6,59,5269,6.9,6.87,4.38
1.01,D,SI1,58.5,64,5271,6.4,6.45,3.76
0.95,E,VS2,57.7,58,5272,6.47,6.52,3.75
1.01,G,SI1,59.8,61,5277,6.45,6.49,3.87
1.01,G,VS2,63.8,57,5279,6.27,6.34,4.02
1.2,I,SI1,63.5,60.7,5280,6.71,6.75,4.27
1.04,E,SI1,63.5,56,5285,6.37,6.41,4.06
1.23,J,VS2,63.6,57,5290,6.74,6.79,4.3
1.21,I,VS2,63.4,57,5290,6.72,6.79,4.28
1.06,I,VS1,57.5,62,5293,6.71,6.83,3.9
1,E,SI1,63.2,57,5299,6.36,6.39,4.03
1.02,F,SI1,63.2,59,5301,6.35,6.38,4.02
1.01,F,SI1,63.9,59,5309,6.29,6.32,4.03
1.2,G,SI2,62.1,60,5310,6.72,6.78,4.19
0.26,E,VVS2,63.1,59,599,4.04,4.08,2.56
0.4,D,SI2,64,56,599,4.64,4.7,2.99
1.5,F,I1,60.6,62,5313,7.22,7.24,4.38
1.16,H,SI1,64.2,58.6,5314,6.61,6.66,4.26
1.18,D,SI2,61.7,63,5315,6.67,6.72,4.13
0.91,F,VVS2,64,61,5317,6.06,6.13,3.9
1.28,I,VS2,58.2,64,5319,7.09,7.03,4.11
1,E,SI1,58.2,61,5330,6.53,6.57,3.81
1.01,H,VS2,64.4,58,5331,6.18,6.24,4
1,D,SI1,58.5,64,5331,6.53,6.49,3.81
1,E,SI1,57.2,62,5345,6.59,6.56,3.76
1.22,J,VS1,58.5,61,5356,6.94,7,4.08
0.9,E,VS1,59.3,56,5356,6.27,6.32,3.73
1.11,J,IF,58.3,62,5361,6.77,6.84,3.97
1,E,VS2,64,58,5376,6.24,6.2,3.99
1.01,F,SI1,62.4,59,5378,6.29,6.33,3.94
1.01,E,SI1,64.3,59,5379,6.23,6.28,4.02
1,E,SI1,58,60,5384,6.48,6.52,3.77
1.23,J,VS2,63.6,57,5386,6.79,6.74,4.3
0.92,G,VVS2,58.8,57,5390,6.32,6.37,3.73
0.91,G,SI1,57.7,58,5394,6.33,6.4,3.67
1.21,H,SI1,63.8,64,5407,6.72,6.63,4.26
1.49,I,SI2,64.3,59,5407,7.2,7.1,4.6
1,F,VS2,64.4,56,5407,6.23,6.28,4.03
0.31,E,VS1,59,63,600,4.44,4.47,2.63
0.41,G,I1,63.8,56,600,4.74,4.7,3.01
1.01,E,SI1,63.2,59,5411,6.27,6.35,3.99
1.23,H,SI2,63.8,57.4,5412,6.72,6.78,4.31
1.01,H,VS1,63.8,59,5416,6.3,6.34,4.03
1.5,H,SI2,63.8,57,5416,7.21,7.14,4.58
1.01,G,VS2,64.4,58,5418,6.23,6.31,4.04
1,F,VS2,63.1,56,5420,6.27,6.31,3.97
1.31,H,SI2,64.1,57,5429,6.9,6.84,4.41
1.01,E,VS2,63.8,59,5430,6.26,6.22,3.98
1.22,I,VS2,57.2,60,5431,7.07,7.01,4.03
1.11,G,SI2,59.7,61,5438,6.72,6.69,4
1.01,D,SI1,63.8,58,5443,6.34,6.38,4.06
1.01,D,SI1,61.7,62,5443,6.3,6.34,3.9
1.01,D,SI1,63.1,60,5443,6.32,6.39,4.01
1.01,D,SI1,61.8,60,5443,6.35,6.37,3.93
1.31,I,SI2,63.6,55.1,5446,6.92,6.98,4.42
1.37,I,VS2,64.1,58,5449,6.92,6.9,4.43
1.2,I,SI1,64.4,61,5458,6.52,6.59,4.22
1,D,SI1,64.9,53,5469,6.27,6.3,4.08
0.9,F,VVS2,61.8,63,5480,6.14,6.19,3.81
1,G,SI1,62.2,63,5483,6.36,6.41,3.97
1,G,VS2,63.7,59,5484,6.38,6.33,4.05
1,G,VS2,63.7,57,5484,6.32,6.28,4.01
1,G,VS2,56.6,61,5484,6.65,6.61,3.75
1.01,F,VS2,57.3,62,5487,6.63,6.59,3.79
1.14,H,SI1,62.8,58,5487,6.62,6.67,4.17
1.23,H,SI1,63.7,59,5490,6.76,6.71,4.29
1.05,H,VS2,63.7,58,5492,6.4,6.45,4.09
1.02,D,SI1,63.3,58,5497,6.35,6.39,4.03
1.02,D,SI1,63.5,61,5497,6.27,6.35,4.01
1.01,G,VS2,62,61,5497,6.29,6.38,3.93
1.01,E,SI1,63.3,55,5499,6.37,6.42,4.05
1,G,VS2,63.3,60,5500,6.29,6.37,4.01
1.01,D,SI1,57.6,60,5501,6.59,6.64,3.81
1,F,VS2,63.4,56,5505,6.27,6.35,4
0.35,D,SI1,63.3,56,601,4.5,4.53,2.86
0.32,F,VS2,63.3,57,602,4.34,4.38,2.76
1.2,F,SI2,59,60,5514,6.9,6.97,4.09
1.01,H,VS1,63.8,59,5515,6.34,6.3,4.03
1.03,D,SI1,57.7,62,5526,6.63,6.65,3.83
1.04,G,VS2,61.4,65,5535,6.53,6.47,3.99
1.01,G,VS2,63.2,64,5538,6.34,6.28,3.99
1.01,D,SI1,63.8,58,5543,6.38,6.34,4.06
1,G,VS2,62.9,56,5544,6.33,6.39,4
1.2,E,SI2,63.3,55,5544,6.73,6.77,4.27
1.01,H,SI1,60.1,61,5544,6.5,6.47,3.9
1.01,D,SI1,65.1,57,5544,6.3,6.32,4.11
1,H,VS1,61.3,64,5544,6.39,6.33,3.9
1,D,SI1,60.5,60,5546,6.37,6.42,3.87
1.05,H,VS1,63.3,57,5555,6.4,6.45,4.07
1.01,F,VS2,63.1,56,5560,6.28,6.37,3.99
1.07,F,SI1,63.4,56,5561,6.51,6.52,4.13
1.17,D,SI2,60.4,65,5567,6.81,6.77,4.1
1.2,I,VS1,57.8,61,5570,7.02,6.96,4.04
1.08,E,SI1,58.4,60,5575,6.71,6.74,3.93
1.16,H,SI1,64,58,5576,6.56,6.63,4.22
1.27,J,VS1,63.4,60,5588,6.8,6.85,4.33
1,F,VS2,62.5,57,5592,6.34,6.42,3.99
1.05,H,VS2,63.7,58,5592,6.45,6.4,4.09
1.21,G,SI1,63.8,58,5597,6.75,6.64,4.27
1.02,H,VS1,59.8,63,5598,6.54,6.61,3.93
1.01,G,VS2,63.6,60,5599,6.3,6.35,4.02
1.01,G,VS2,63.2,57,5599,6.3,6.35,4
1.01,G,VS2,63.9,54,5599,6.31,6.37,4.05
1,G,VS2,63.4,61,5600,6.23,6.29,3.97
1.2,I,VS1,64.8,58,5600,6.6,6.65,4.29
1.04,G,VS2,61.4,65,5601,6.53,6.47,3.99
1.51,E,I1,57.5,59,5601,7.56,7.51,4.33
1.2,J,VS1,64.1,57,5601,6.68,6.74,4.3
1.11,F,SI1,62.1,61,5602,6.58,6.62,4.1
0.32,G,VS2,56.7,64,603,4.52,4.55,2.57
0.3,E,VS2,59.7,63,603,4.32,4.35,2.59
1.04,D,SI1,63.7,58,5605,6.39,6.43,4.08
1.01,F,VS1,62.9,64,5606,6.38,6.28,3.98
1,F,VS2,64.2,58,5606,6.32,6.26,4.04
1.35,I,VS2,59.2,65,5610,7.18,7.13,4.23
1.01,F,VS2,64.2,54,5616,6.24,6.31,4.03
1,G,VS2,63.1,58,5621,6.31,6.39,4.01
1.01,E,SI1,58.1,59,5627,6.57,6.65,3.84
1.12,E,SI1,64.3,57,5630,6.56,6.5,4.2
1,D,SI1,64.2,56,5642,6.23,6.29,4.02
1,G,VS2,63.7,59,5645,6.38,6.33,4.05
1,G,VS2,64,56,5645,6.33,6.25,4.03
1,D,VS2,63.6,56,5645,6.38,6.27,4.02
1.15,H,VS2,63.1,56,5646,6.62,6.7,4.2
1.01,E,SI1,64,56,5646,6.33,6.36,4.06
1.51,E,I1,63.6,60,5647,7.3,7.26,4.63
1.01,G,VS2,60.3,57,5655,6.46,6.51,3.91
1,G,VS2,59.9,57,5667,6.45,6.51,3.88
1,H,VS1,60.2,63,5668,6.43,6.47,3.88
